,BookID,Price,DiscountPercentage,Exists,EarliestDeliveryDate
96501,95801,30000,30,True,12 مهر
96502,104034,140000,30,True,10 مهر
96503,105375,110000,25,True,12 مهر
96504,100049,80000,25,True,12 مهر
96505,95802,30000,30,True,12 مهر
96506,102114,265000,25,True,12 مهر
96507,104035,100000,20,True,12 مهر
96508,88950,48000,25,True,12 مهر
96509,96431,40000,25,True,12 مهر
96510,100050,21000,10,True,12 مهر
96511,95030,1000000,20,True,9 مهر
96512,102115,55000,25,True,9 مهر
96513,95803,30000,30,True,12 مهر
96514,104036,40000,20,True,12 مهر
96515,96432,190000,10,True,9 مهر
96516,88951,15000,30,True,10 مهر
96517,100052,45000,25,True,10 مهر
96518,95032,35000,10,True,12 مهر
96519,95804,22000,30,True,12 مهر
96520,104037,13000,20,True,12 مهر
96521,102116,220000,20,True,9 مهر
96522,94372,17500,20,True,9 مهر
96523,95034,15000,10,True,12 مهر
96524,95035,30000,10,True,12 مهر
96525,96433,90000,10,True,12 مهر
96526,88952,180000,30,True,10 مهر
96527,100053,95000,25,True,10 مهر
96528,95805,30000,30,True,12 مهر
96529,104038,195000,-1,True,12 مهر
96530,102117,145000,25,True,12 مهر
96531,100054,135000,20,True,10 مهر
96532,96435,23000,10,True,10 مهر
96533,88953,49000,30,True,10 مهر
96534,95036,39000,20,True,9 مهر
96535,111948,90000,20,True,12 مهر
96536,91892,40000,25,True,12 مهر
96537,95806,22000,30,True,12 مهر
96538,104039,38000,20,True,12 مهر
96539,102118,145000,20,True,12 مهر
96540,91893,140000,15,True,12 مهر
96541,100055,164000,20,True,9 مهر
96542,95807,20000,30,True,12 مهر
96543,88954,85000,25,True,12 مهر
96544,96436,41000,10,True,12 مهر
96545,95037,135000,25,True,10 مهر
96546,98291,329500,30,True,12 مهر
96547,104040,15000,25,True,10 مهر
96548,102119,215000,20,True,10 مهر
96549,104041,50000,20,True,12 مهر
96550,95808,25000,25,True,12 مهر
96551,96437,60000,25,True,12 مهر
96552,91894,12000,25,True,12 مهر
96553,100056,180000,20,True,10 مهر
96554,102120,145000,30,True,9 مهر
96555,88955,70000,25,True,12 مهر
96556,106181,48000,25,True,12 مهر
96557,98296,45000,25,True,12 مهر
96558,98295,60000,25,True,12 مهر
96559,96439,17000,10,True,10 مهر
96560,104042,30000,20,True,12 مهر
96561,95809,7000,25,True,12 مهر
96562,91896,110000,25,True,10 مهر
96563,98297,35000,25,True,12 مهر
96564,102122,145000,25,True,12 مهر
96565,100058,144000,10,True,12 مهر
96566,88956,48000,25,True,12 مهر
96567,96442,65000,10,True,12 مهر
96568,95810,20000,30,True,12 مهر
96569,104043,35000,25,True,10 مهر
96570,98298,30000,25,True,12 مهر
96571,88957,70000,25,True,12 مهر
96572,102124,145000,20,True,10 مهر
96573,100060,60000,10,True,12 مهر
96574,91899,25000,20,True,10 مهر
96575,91907,25000,20,True,10 مهر
96576,91912,25000,25,True,10 مهر
96577,91906,25000,25,True,10 مهر
96578,91910,25000,25,True,10 مهر
96579,91919,25000,25,True,10 مهر
96580,91901,25000,25,True,12 مهر
96581,91908,25000,25,True,12 مهر
96582,91909,25000,20,True,10 مهر
96583,91916,25000,25,True,10 مهر
96584,91918,25000,25,True,10 مهر
96585,91922,25000,20,True,10 مهر
96586,91898,25000,20,True,12 مهر
96587,91903,25000,25,True,12 مهر
96588,91914,25000,25,True,12 مهر
96589,91915,15000,25,True,12 مهر
96590,91920,15000,20,True,12 مهر
96591,91921,25000,20,True,12 مهر
96592,91900,25000,-1,False,---
96593,91902,10000,-1,False,---
96594,91904,5000,-1,False,---
96595,91913,5000,-1,False,---
96596,96445,88000,10,True,9 مهر
96597,95811,69000,25,True,12 مهر
96598,104044,35000,25,True,10 مهر
96599,98299,65000,25,True,12 مهر
96600,91911,150000,25,True,9 مهر
96601,102129,210000,20,True,12 مهر
96602,88958,28000,25,True,12 مهر
96603,96446,90000,10,True,12 مهر
96604,92970,90000,25,True,12 مهر
96605,95812,20000,30,True,12 مهر
96606,104046,35000,25,True,10 مهر
96607,98300,65000,25,True,12 مهر
96608,91917,100000,15,True,10 مهر
96609,88959,48000,25,True,12 مهر
96610,102133,120000,30,True,9 مهر
96611,95813,39000,25,True,12 مهر
96612,96448,549000,20,True,9 مهر
96613,92971,20000,25,True,12 مهر
96614,104047,150000,20,True,12 مهر
96615,98301,65000,25,True,12 مهر
96616,91923,120000,25,True,10 مهر
96617,88960,55000,25,True,12 مهر
96618,102138,90000,20,True,12 مهر
96619,95814,20000,30,True,12 مهر
96620,104049,35000,25,True,10 مهر
96621,96450,109000,20,True,12 مهر
96622,92973,195000,20,True,12 مهر
96623,98302,65000,25,True,12 مهر
96624,91925,140000,30,True,9 مهر
96625,103285,35000,25,True,12 مهر
96626,109825,60000,25,True,12 مهر
96627,117325,50000,30,True,12 مهر
96628,120049,35000,20,True,12 مهر
96629,104050,35000,25,True,10 مهر
96630,88961,185000,25,True,12 مهر
96631,102144,300000,25,True,12 مهر
96632,98303,49000,25,True,12 مهر
96633,95815,25000,25,True,12 مهر
96634,92974,35000,15,True,10 مهر
96635,96452,179000,20,True,12 مهر
96636,91926,250000,25,True,10 مهر
96637,103286,78000,20,True,10 مهر
96638,97209,120000,10,True,12 مهر
96639,97260,105000,10,True,12 مهر
96640,104801,26000,30,True,10 مهر
96641,104051,247000,-1,True,12 مهر
96642,88962,140000,20,True,12 مهر
96643,102146,86000,30,True,12 مهر
96644,95816,12000,30,True,12 مهر
96645,92976,129500,30,True,12 مهر
96646,91928,150000,15,True,10 مهر
96647,96455,70000,25,True,12 مهر
96648,98304,79000,25,True,12 مهر
96649,97210,40000,20,True,12 مهر
96650,103287,15000,25,True,12 مهر
96651,104802,42000,30,True,10 مهر
96652,104052,35000,25,True,10 مهر
96654,102148,67000,25,True,12 مهر
96655,95818,20000,30,True,12 مهر
96656,104054,35000,25,True,10 مهر
96657,96456,190000,30,True,10 مهر
96658,91930,220000,25,True,10 مهر
96659,92977,135000,30,True,12 مهر
96660,98305,49000,25,True,12 مهر
96661,97211,190000,20,True,12 مهر
96662,104803,29000,30,True,10 مهر
96663,103288,100000,20,True,10 مهر
96665,102149,57000,25,True,9 مهر
96666,95819,12000,30,True,12 مهر
96667,97213,465000,25,True,9 مهر
96668,104804,30000,25,True,10 مهر
96669,96457,135000,25,True,12 مهر
96670,98308,3500,10,True,12 مهر
96671,92979,94500,30,True,12 مهر
96672,104056,35000,25,True,10 مهر
96673,91932,300000,15,True,10 مهر
96674,103289,43000,25,True,12 مهر
96675,102150,125000,25,True,12 مهر
96677,95820,20000,30,True,12 مهر
96678,97214,60000,10,True,12 مهر
96679,98309,196500,15,True,10 مهر
96681,104805,45000,30,True,9 مهر
96682,102152,195000,10,True,10 مهر
96683,96458,185000,30,True,12 مهر
96684,103290,150000,25,True,12 مهر
96685,91933,15000,25,True,12 مهر
96686,91934,15000,25,True,12 مهر
96687,104057,35000,25,True,10 مهر
96688,92982,45500,30,True,12 مهر
96689,95821,12000,30,True,12 مهر
96690,89761,28000,20,True,10 مهر
96691,97217,50000,10,True,12 مهر
96692,99260,180000,25,True,12 مهر
96693,98310,40000,10,True,12 مهر
96695,92983,90000,25,True,10 مهر
96696,96459,250000,25,True,12 مهر
96697,104806,168000,30,True,12 مهر
96698,91938,430000,25,True,10 مهر
96699,104060,45000,15,True,10 مهر
96700,97220,80000,10,True,12 مهر
96701,89762,135000,15,True,12 مهر
96702,102153,40000,25,True,12 مهر
96703,95822,19000,25,True,10 مهر
96704,103292,95000,30,True,12 مهر
96705,99261,125000,25,True,12 مهر
96706,98312,160000,25,True,9 مهر
96707,101079,212000,25,True,10 مهر
96708,108008,144000,25,True,12 مهر
96709,101587,155000,-1,False,---
96711,92985,150000,25,True,10 مهر
96712,96461,218000,30,True,10 مهر
96713,104061,35000,25,True,10 مهر
96714,97221,60000,10,True,12 مهر
96715,104807,182000,20,True,10 مهر
96716,91943,35000,25,True,10 مهر
96717,102155,165000,25,True,10 مهر
96718,89763,1500000,10,True,9 مهر
96719,103296,120000,20,True,10 مهر
96720,95823,125000,25,True,10 مهر
96721,98314,256000,25,True,9 مهر
96722,88970,70000,25,True,12 مهر
96723,99262,85000,20,True,10 مهر
96724,101080,269000,20,True,12 مهر
96725,92987,20000,20,True,10 مهر
96726,97222,95000,10,True,12 مهر
96727,96462,250000,20,True,9 مهر
96728,104808,84000,25,True,10 مهر
96729,89765,30000,30,True,12 مهر
96731,102156,165000,25,True,10 مهر
96732,114276,110000,20,True,12 مهر
96733,91947,7500,25,True,12 مهر
96734,95824,86500,25,True,12 مهر
96735,104062,150000,20,True,12 مهر
96736,101082,65000,30,True,9 مهر
96737,99263,52000,20,True,12 مهر
96738,93766,25000,25,True,12 مهر
96739,103297,70000,25,True,12 مهر
96740,92988,160000,25,True,10 مهر
96741,98318,40000,10,True,12 مهر
96742,97224,70000,30,True,10 مهر
96743,96463,219000,20,True,12 مهر
96745,104809,225000,20,True,10 مهر
96746,104063,50000,20,True,12 مهر
96747,89766,140000,25,True,12 مهر
96748,102157,119000,30,True,12 مهر
96749,99268,9000,10,True,12 مهر
96750,92989,65000,15,True,10 مهر
96751,98320,75000,25,True,10 مهر
96752,103298,95000,20,True,10 مهر
96753,113530,117000,20,True,10 مهر
96754,91954,115000,25,True,9 مهر
96755,91963,99000,25,True,9 مهر
96756,93767,15000,25,True,10 مهر
96757,101084,190000,30,True,9 مهر
96758,97225,4000,10,True,10 مهر
96759,90604,81000,20,True,10 مهر
96760,96465,529000,20,True,10 مهر
96762,104810,367000,20,True,10 مهر
96763,104064,480000,20,True,12 مهر
96764,89767,14000,30,True,12 مهر
96765,102158,119000,30,True,9 مهر
96766,98321,40000,10,True,12 مهر
96767,97226,4500,10,True,12 مهر
96768,99269,90000,25,True,12 مهر
96769,91961,35000,25,True,12 مهر
96770,101090,220000,25,True,10 مهر
96771,92990,280000,20,True,12 مهر
96772,93768,70000,25,True,12 مهر
96773,90609,210000,20,True,12 مهر
96774,96466,75000,15,True,9 مهر
96775,103299,42000,20,True,12 مهر
96776,103300,42000,20,True,12 مهر
96777,103301,42000,20,True,12 مهر
96778,103302,42000,20,True,12 مهر
96779,103303,42000,20,True,12 مهر
96780,103305,42000,20,True,12 مهر
96781,88974,70000,20,True,10 مهر
96782,104811,80000,25,True,10 مهر
96783,89768,18000,30,True,12 مهر
96784,98322,75000,25,True,10 مهر
96785,102159,40000,25,True,12 مهر
96786,101096,20000,30,True,9 مهر
96787,96467,349000,-1,False,---
96788,104065,35000,25,True,10 مهر
96789,93769,21000,25,True,12 مهر
96790,90611,50000,25,True,12 مهر
96791,97227,180000,25,True,12 مهر
96792,92991,130000,20,True,10 مهر
96793,99270,150000,25,True,12 مهر
96794,103304,350000,15,True,10 مهر
96795,91965,34500,30,True,12 مهر
96796,104812,80000,25,True,10 مهر
96797,89769,99000,30,True,10 مهر
96799,102160,40000,25,True,12 مهر
96800,104066,180000,25,True,10 مهر
96801,90612,25000,25,True,12 مهر
96802,98323,50000,10,True,12 مهر
96803,99271,15400,10,True,12 مهر
96804,91967,20000,25,True,12 مهر
96805,96468,209000,20,True,9 مهر
96806,93771,8000,25,True,10 مهر
96807,103306,150000,25,True,12 مهر
96808,92994,340000,10,True,10 مهر
96809,97234,110000,10,True,12 مهر
96810,101098,285000,15,True,12 مهر
96811,107459,155000,20,True,10 مهر
96812,104813,95000,30,True,12 مهر
96814,89770,23000,30,True,12 مهر
96815,98326,100000,25,True,10 مهر
96816,104067,85000,25,True,12 مهر
96817,99273,65000,25,True,12 مهر
96818,91968,20000,25,True,12 مهر
96819,91969,20000,25,True,12 مهر
96820,90613,157000,20,True,12 مهر
96821,102161,40000,25,True,12 مهر
96822,96469,78000,10,True,12 مهر
96823,97235,160000,25,True,10 مهر
96824,92995,49500,20,True,12 مهر
96825,103307,78000,-1,False,---
96826,101100,175000,15,True,9 مهر
96827,104814,115000,30,True,10 مهر
96828,105377,105000,30,True,12 مهر
96830,89771,7000,30,True,12 مهر
96831,98328,40000,10,True,12 مهر
96832,104070,35000,25,True,10 مهر
96833,90614,110000,20,True,12 مهر
96834,97236,400000,25,True,12 مهر
96835,99274,20000,10,True,12 مهر
96836,103308,26000,20,True,12 مهر
96837,91971,20000,25,True,12 مهر
96838,102162,40000,25,True,12 مهر
96839,101106,110000,25,True,12 مهر
96840,105378,155000,30,True,12 مهر
96841,104815,129000,20,True,10 مهر
96843,89772,17000,30,True,12 مهر
96844,96470,299000,15,True,10 مهر
96845,92997,19000,20,True,12 مهر
96846,98330,95000,10,True,12 مهر
96847,104071,180000,25,True,12 مهر
96848,97239,352000,25,True,9 مهر
96849,90620,130000,20,True,12 مهر
96850,105379,12000,25,True,12 مهر
96851,102163,40000,25,True,12 مهر
96852,101107,125000,25,True,12 مهر
96853,103309,60000,25,True,10 مهر
96855,91972,140000,30,True,12 مهر
96856,99275,33000,25,True,12 مهر
96857,104816,119000,20,True,10 مهر
96858,89773,35000,30,True,12 مهر
96859,96471,129000,15,True,10 مهر
96860,94373,17500,25,True,12 مهر
96861,92998,20000,20,True,12 مهر
96862,98333,195000,20,True,12 مهر
96863,104072,35000,25,True,10 مهر
96864,90623,45000,25,True,10 مهر
96865,101108,450000,25,True,10 مهر
96866,102164,98000,25,True,12 مهر
96867,103314,219000,20,True,9 مهر
96868,97243,30000,10,True,12 مهر
96870,89775,12000,30,True,10 مهر
96871,104817,82000,25,True,10 مهر
96872,96472,249000,20,True,12 مهر
96873,94374,23000,25,True,10 مهر
96874,105380,12000,25,True,12 مهر
96875,104073,35000,25,True,10 مهر
96876,91973,20000,25,True,12 مهر
96877,91984,20000,25,True,12 مهر
96878,98334,100000,25,True,9 مهر
96879,99276,30000,30,True,9 مهر
96880,90628,54000,20,True,12 مهر
96881,95038,110000,30,True,9 مهر
96882,101109,120000,30,True,12 مهر
96883,102165,120000,25,True,12 مهر
96884,97244,120000,30,True,10 مهر
96885,104074,35000,25,True,10 مهر
96886,94375,30000,10,True,12 مهر
96887,88983,28000,25,True,12 مهر
96888,89776,65000,25,True,10 مهر
96889,98335,60000,10,True,12 مهر
96890,103316,37000,20,True,10 مهر
96891,105382,50000,20,True,12 مهر
96892,91974,20000,25,True,12 مهر
96893,91986,20000,25,True,12 مهر
96894,99277,33000,25,True,12 مهر
96895,104818,120000,25,True,10 مهر
96896,96473,130000,10,True,10 مهر
96897,90635,50000,20,True,12 مهر
96898,95041,170000,15,True,10 مهر
96899,102166,48000,25,True,12 مهر
96900,97246,32000,30,True,12 مهر
96901,89777,220000,15,True,12 مهر
96902,101110,132000,20,True,12 مهر
96903,94376,26500,25,True,10 مهر
96904,105383,130000,30,True,9 مهر
96905,104075,25000,25,True,10 مهر
96906,98337,115000,10,True,12 مهر
96907,90636,270000,20,True,10 مهر
96908,103319,193000,15,True,9 مهر
96909,96474,229000,20,True,12 مهر
96910,112856,329000,20,True,12 مهر
96911,104819,75000,25,True,10 مهر
96912,99278,75000,20,True,12 مهر
96913,95043,95000,25,True,10 مهر
96914,91975,20000,25,True,12 مهر
96915,102167,170000,25,True,12 مهر
96916,97247,17000,10,True,10 مهر
96917,89778,40000,15,True,12 مهر
96918,101111,59000,30,True,12 مهر
96919,100061,13000,10,True,12 مهر
96920,104827,250000,20,True,9 مهر
96921,105384,150000,20,True,12 مهر
96922,98338,95000,10,True,12 مهر
96923,102168,150000,25,True,12 مهر
96924,96478,120000,15,True,10 مهر
96925,94377,30000,10,True,12 مهر
96926,90637,245000,20,True,10 مهر
96927,104076,25000,25,True,10 مهر
96928,91976,20000,25,True,12 مهر
96929,91980,20000,25,True,12 مهر
96930,99279,125000,20,True,12 مهر
96931,95044,160000,15,True,10 مهر
96932,97248,49000,30,True,12 مهر
96933,100062,33000,10,True,9 مهر
96934,101112,67000,30,True,12 مهر
96935,89779,16500,30,True,12 مهر
96936,104828,220000,30,True,9 مهر
96937,105385,100000,25,True,10 مهر
96938,91977,59500,30,True,12 مهر
96939,96480,175000,15,True,10 مهر
96940,95031,168000,20,True,10 مهر
96941,98339,490000,25,True,9 مهر
96942,99280,145000,20,True,12 مهر
96943,104077,25000,20,True,12 مهر
96944,94378,59000,25,True,10 مهر
96945,102169,40000,25,True,10 مهر
96946,90638,45000,25,True,12 مهر
96947,97249,30000,30,True,12 مهر
96948,95046,37000,20,True,10 مهر
96949,100063,18000,10,True,12 مهر
96950,101117,90000,25,True,12 مهر
96951,89780,40000,30,True,12 مهر
96952,104829,330000,20,True,10 مهر
96953,105386,78000,25,True,10 مهر
96954,96481,245000,30,True,12 مهر
96955,98341,4000,10,True,10 مهر
96956,104078,25000,25,True,10 مهر
96957,99282,170000,25,True,10 مهر
96958,97250,85000,25,True,12 مهر
96959,100064,75000,25,True,12 مهر
96960,94379,30000,10,True,12 مهر
96961,95047,41000,20,True,9 مهر
96962,90643,35000,25,True,10 مهر
96963,101118,120000,25,True,12 مهر
96964,104831,180000,30,True,10 مهر
96965,102171,45000,25,True,10 مهر
96966,89781,16500,30,True,12 مهر
96967,105388,148000,25,True,10 مهر
96968,98342,40000,10,True,12 مهر
96969,96482,72000,25,True,10 مهر
96970,104079,195000,25,True,10 مهر
96971,99283,11500,10,True,12 مهر
96972,97252,140000,25,True,12 مهر
96973,90648,55000,25,True,12 مهر
96974,95048,228000,30,True,12 مهر
96975,89782,28000,30,True,10 مهر
96976,94380,39000,25,True,12 مهر
96977,101119,89000,25,True,12 مهر
96978,102172,132000,20,True,10 مهر
96979,100067,170000,20,True,10 مهر
96980,98345,60000,10,True,9 مهر
96981,104832,111000,30,True,12 مهر
96982,105389,340000,15,True,10 مهر
96983,96483,58000,25,True,10 مهر
96984,104080,285000,30,True,12 مهر
96985,90661,200000,20,True,12 مهر
96986,99285,75000,25,True,12 مهر
96987,89783,53000,30,True,12 مهر
96988,97255,200000,25,True,10 مهر
96989,98350,95000,25,True,10 مهر
96990,94381,30000,10,True,12 مهر
96991,104833,105000,25,True,12 مهر
96992,101120,96000,25,True,12 مهر
96993,96484,78000,25,True,10 مهر
96994,104081,123000,30,True,10 مهر
96995,100069,310000,30,True,12 مهر
96996,95049,79000,25,True,10 مهر
96997,105390,160000,20,True,12 مهر
96998,102173,65000,15,True,12 مهر
96999,90663,230000,20,True,10 مهر
97000,99286,160000,25,True,12 مهر
97001,89784,14000,30,True,12 مهر
97002,97256,75000,20,True,12 مهر
97003,94382,550000,10,True,12 مهر
97004,101121,58000,25,True,12 مهر
97005,98351,30000,10,True,9 مهر
97006,96485,128000,20,True,9 مهر
97007,104082,217000,20,True,10 مهر
97008,100070,400000,25,True,12 مهر
97009,104834,115000,25,True,12 مهر
97010,95050,79000,25,True,10 مهر
97011,90665,156000,20,True,12 مهر
97012,102174,79000,30,True,9 مهر
97013,105391,24000,20,True,12 مهر
97014,99288,180000,20,True,9 مهر
97015,101124,38000,30,True,9 مهر
97016,97257,50000,20,True,12 مهر
97017,98352,468000,25,True,10 مهر
97018,94383,250000,10,True,12 مهر
97019,95051,390000,25,True,12 مهر
97020,96486,164000,25,True,10 مهر
97021,104835,25000,25,True,10 مهر
97022,99289,11200,10,True,12 مهر
97023,105392,150000,15,True,10 مهر
97024,104083,129000,30,True,10 مهر
97025,102176,250000,25,True,10 مهر
97026,100071,110000,25,True,12 مهر
97027,90673,75000,25,True,10 مهر
97028,90678,75000,25,True,10 مهر
97029,90680,75000,25,True,10 مهر
97030,90681,60000,25,True,10 مهر
97031,90683,60000,20,True,10 مهر
97032,90672,75000,25,True,12 مهر
97033,90675,75000,25,True,12 مهر
97034,90684,60000,-1,False,---
97035,101125,25000,30,True,9 مهر
97036,98356,95500,30,True,12 مهر
97037,96487,140000,25,True,10 مهر
97038,94384,395000,-1,False,---
97039,94390,250000,-1,False,---
97040,104836,25000,25,True,10 مهر
97041,90682,70000,25,True,12 مهر
97042,99290,72000,10,True,12 مهر
97043,102181,80000,20,True,12 مهر
97044,95052,45000,25,True,10 مهر
97045,104085,25000,25,True,10 مهر
97046,101126,25000,30,True,12 مهر
97047,105393,80000,15,True,10 مهر
97048,100072,90000,25,True,12 مهر
97049,98360,110000,20,True,10 مهر
97050,96489,65000,25,True,10 مهر
97051,94385,333000,10,True,12 مهر
97052,104837,25000,25,True,10 مهر
97053,101127,38000,30,True,12 مهر
97054,95053,110000,30,True,10 مهر
97055,100074,105000,25,True,12 مهر
97056,98363,50000,10,True,12 مهر
97057,99291,75000,25,True,12 مهر
97058,105394,520000,20,True,12 مهر
97059,104086,88000,30,True,10 مهر
97060,102185,120000,20,True,12 مهر
97061,90707,100000,25,True,12 مهر
97062,112356,28000,25,True,12 مهر
97063,90686,90000,25,True,12 مهر
97064,90701,100000,30,True,9 مهر
97065,90703,100000,25,True,12 مهر
97066,90704,100000,25,True,12 مهر
97067,90705,100000,25,True,12 مهر
97068,90709,90000,25,True,12 مهر
97069,90710,100000,25,True,12 مهر
97070,90712,100000,25,True,12 مهر
97071,90714,100000,25,True,12 مهر
97072,90716,100000,25,True,12 مهر
97073,90717,100000,25,True,12 مهر
97074,94387,450000,10,True,10 مهر
97075,96490,20000,25,True,10 مهر
97076,104838,43000,25,True,10 مهر
97077,101128,52000,30,True,12 مهر
97078,100076,260000,15,True,10 مهر
97079,95055,250000,25,True,9 مهر
97080,98364,99500,30,True,12 مهر
97081,104087,200000,20,True,12 مهر
97082,99292,5500,10,True,10 مهر
97083,90687,160000,20,True,9 مهر
97084,105395,180000,10,True,10 مهر
97085,102186,25000,25,True,12 مهر
97086,94388,190000,10,True,12 مهر
97087,96491,249000,20,True,12 مهر
97088,104839,120000,25,True,10 مهر
97089,101129,49000,30,True,12 مهر
97090,95825,80000,15,True,10 مهر
97091,100086,130000,20,True,12 مهر
97092,99294,25000,10,True,9 مهر
97093,104089,159000,20,True,10 مهر
97094,105908,255000,25,True,12 مهر
97095,98365,210000,25,True,12 مهر
97096,94389,410000,10,True,12 مهر
97097,96492,229000,15,True,12 مهر
97098,104840,95000,20,True,12 مهر
97099,101132,250000,25,True,12 مهر
97100,102187,120000,20,True,12 مهر
97101,105397,79500,20,True,12 مهر
97102,95826,49000,25,True,10 مهر
97103,90688,250000,20,True,12 مهر
97104,100087,126000,10,True,9 مهر
97105,99296,15000,10,True,12 مهر
97106,104090,10000,25,True,10 مهر
97107,98366,125000,25,True,12 مهر
97108,101133,735000,25,True,12 مهر
97109,102189,70000,25,True,12 مهر
97110,96493,319000,20,True,10 مهر
97111,94391,150000,10,True,12 مهر
97112,104841,48000,25,True,12 مهر
97113,90690,350000,20,True,10 مهر
97114,99297,30000,10,True,9 مهر
97115,100088,225000,10,True,12 مهر
97116,95828,75000,25,True,10 مهر
97117,104091,135000,25,True,10 مهر
97118,105398,90000,25,True,10 مهر
97119,101134,80000,20,True,10 مهر
97120,102190,65000,25,True,12 مهر
97121,98371,155000,25,True,12 مهر
97122,96495,175000,25,True,10 مهر
97123,104842,240000,25,True,10 مهر
97124,95829,25000,25,True,10 مهر
97125,100089,262000,10,True,12 مهر
97126,104092,15000,25,True,10 مهر
97127,90691,65000,20,True,12 مهر
97128,99299,11500,10,True,12 مهر
97129,105399,90000,15,True,10 مهر
97130,94392,150000,10,True,12 مهر
97131,101135,102000,25,True,10 مهر
97132,104843,160000,20,True,10 مهر
97133,94393,200000,10,True,12 مهر
97134,104093,150000,25,True,10 مهر
97135,95830,27000,25,True,12 مهر
97136,96496,73000,30,True,10 مهر
97137,90692,250000,20,True,12 مهر
97138,98372,295000,15,True,12 مهر
97139,99300,178000,10,True,9 مهر
97140,100091,99000,10,True,12 مهر
97141,102194,25000,25,True,12 مهر
97142,105400,80000,20,True,10 مهر
97143,101136,220000,15,True,10 مهر
97144,104844,55000,25,True,12 مهر
97145,94394,450000,10,True,12 مهر
97146,98376,29000,20,True,12 مهر
97147,95833,245000,30,True,9 مهر
97148,102197,65000,20,True,10 مهر
97149,104094,140000,20,True,12 مهر
97150,96497,229000,20,True,12 مهر
97151,99305,28000,10,True,12 مهر
97152,100092,140000,10,True,12 مهر
97153,101137,95000,15,True,10 مهر
97154,105402,230000,20,True,12 مهر
97155,90693,75000,25,True,12 مهر
97156,90719,75000,25,True,12 مهر
97157,90720,75000,25,True,12 مهر
97158,90722,75000,25,True,12 مهر
97159,90723,75000,25,True,12 مهر
97160,90725,75000,25,True,12 مهر
97161,90726,75000,25,True,12 مهر
97162,90727,75000,25,True,12 مهر
97163,94395,260000,10,True,12 مهر
97164,104845,55000,25,True,12 مهر
97165,93772,18500,25,True,10 مهر
97166,98377,7000,20,True,10 مهر
97167,102201,150000,30,True,9 مهر
97168,95834,23000,25,True,12 مهر
97169,104095,79500,20,True,10 مهر
97170,96500,430000,30,True,12 مهر
97171,94397,185000,10,True,12 مهر
97172,99306,142000,10,True,12 مهر
97173,104846,55000,25,True,12 مهر
97174,100093,103000,10,True,12 مهر
97175,93773,150000,10,True,12 مهر
97176,90699,99500,30,True,9 مهر
97177,101138,240000,25,True,10 مهر
97178,119400,250000,20,True,10 مهر
97179,105403,155000,-1,False,---
97180,102210,130000,20,True,12 مهر
97181,98378,55000,-1,False,---
97182,95835,23500,25,True,10 مهر
97183,96503,289000,20,True,12 مهر
97184,100094,50000,10,True,12 مهر
97185,104096,98000,30,True,12 مهر
97186,93774,8000,25,True,10 مهر
97187,94398,30000,10,True,12 مهر
97188,105405,95000,15,True,10 مهر
97189,104847,75000,20,True,10 مهر
97190,98379,99500,20,True,9 مهر
97191,90702,189500,30,True,12 مهر
97192,102212,250000,20,True,12 مهر
97193,103328,215000,25,True,10 مهر
97194,101139,20000,25,True,10 مهر
97195,99308,299000,25,True,10 مهر
97196,95836,150000,25,True,10 مهر
97197,96505,199000,20,True,12 مهر
97198,93775,200000,10,True,12 مهر
97199,94399,30000,10,True,12 مهر
97200,100095,365000,20,True,12 مهر
97201,105406,12000,25,True,10 مهر
97202,104850,55000,30,True,9 مهر
97203,90715,64500,30,True,12 مهر
97204,101140,79000,25,True,10 مهر
97205,102244,100000,20,True,12 مهر
97206,104097,88000,30,True,10 مهر
97207,98381,30000,20,True,12 مهر
97208,95838,19000,25,True,12 مهر
97209,99309,110000,25,True,12 مهر
97210,92999,27000,20,True,12 مهر
97211,104098,195000,25,True,12 مهر
97212,96507,209000,20,True,12 مهر
97213,93776,29900,25,True,10 مهر
97214,105407,15000,20,True,12 مهر
97215,101141,110000,25,True,10 مهر
97216,104852,25000,30,True,9 مهر
97217,98383,40000,30,True,12 مهر
97218,90718,53500,30,True,12 مهر
97219,100098,198000,-1,False,---
97220,95839,145000,20,True,10 مهر
97221,99310,80000,25,True,12 مهر
97222,102245,52000,20,True,12 مهر
97223,93000,19000,20,True,12 مهر
97224,104100,200000,25,True,10 مهر
97225,93777,150000,10,True,12 مهر
97226,104855,105000,25,True,12 مهر
97227,98384,20000,15,True,10 مهر
97228,99312,90000,30,True,9 مهر
97229,96508,159000,20,True,12 مهر
97230,90724,30000,15,True,10 مهر
97231,102249,750000,25,True,10 مهر
97232,101142,225000,25,True,10 مهر
97233,100099,222000,20,True,9 مهر
97234,105410,25000,25,True,10 مهر
97235,95840,20000,30,True,9 مهر
97236,104101,250000,25,True,10 مهر
97237,93001,21000,20,True,12 مهر
97238,93778,19900,15,True,12 مهر
97240,98385,40000,30,True,12 مهر
97241,104856,150000,25,True,12 مهر
97242,99317,40000,10,True,12 مهر
97243,96509,129000,15,True,10 مهر
97244,104102,100000,15,True,10 مهر
97245,102254,60000,20,True,12 مهر
97246,95841,32000,25,True,12 مهر
97247,101146,260000,25,True,12 مهر
97248,90732,60000,25,True,12 مهر
97249,90729,75000,25,True,12 مهر
97250,90730,75000,30,True,9 مهر
97251,90733,75000,25,True,12 مهر
97252,90734,75000,25,True,12 مهر
