,BookID,PersonID
48756,82688,14536
48757,87283,18441
48758,87283,47197
48759,88147,19355
48760,79258,43310
48761,82689,26357
48762,87284,18441
48763,87284,47197
48764,74316,17566
48765,83530,45264
48766,86410,10400
48767,87285,18441
48768,87285,47197
48769,82690,10229
48770,74317,17566
48771,86423,7028
48772,74318,17566
48773,87288,18441
48774,87288,47197
48775,74319,17566
48776,73532,21c13e0dc43d65582a5757b051b5b860
48777,87290,6098
48778,76118,6062
48779,85710,19666
48780,88151,19355
48781,82692,17535
48782,86428,6904
48783,84129,515
48784,99256,60c9fd803d2283cab97dcbd1c8e2f5e2
48785,82694,7825
48786,88152,11465
48787,98353,4006
48788,87299,4534
48789,87299,4788
48790,86430,6904
48791,76883,7098
48792,82695,31863
48793,82695,2430
48794,74327,40841
48795,87300,36005
48796,87300,47206
48797,86431,19271
48798,84132,3068
48799,82696,6666
48800,76884,22819
48801,85718,8454
48802,87304,1080
48803,84133,02a61cdbe1e4b1774bbfed57bc8515d9
48804,86567,5322
48805,86432,19271
48806,82697,8600
48807,76885,24276ead5a20afd9b374dc5b77152d59
48808,82699,e5d681ef9e098b3daf66efabf77eb39d
48809,106161,1040
48810,75043,0df5d451bdc4f3cd17bf087ff77137d7
48811,76886,e30208183fe0754eba20d908a9b62854
48812,84135,25366
48813,73541,5899
48814,81874,26947
48815,87306,30335
48816,75049,33094
48817,86435,5025
48818,76128,9131
48819,84137,9937
48820,117786,43214
48821,81875,44523
48822,74337,1111
48823,84138,11133
48824,79271,5731
48825,73544,9732
48826,85732,983
48827,85732,985
48828,119716,31863
48829,119716,69721
48830,88159,47668
48831,82703,eacb3e2a89dd21e4adb1c65ebaafdbac
48832,80375,12865
48833,84915,17053
48834,74338,1111
48835,84141,20788
48836,86437,702
48837,110001,10156
48838,82704,15456
48839,87309,47209
48840,84917,45824
48841,74339,1111
48842,75053,15558
48843,84142,a35a1d443a5c788dfef1a6462fe47d65
48844,86438,1154
48845,93817,5510
48846,76893,10892
48847,84918,29947
48848,87313,910
48849,74340,1111
48850,81881,abd217fe6b01087a9e21803aa06f71b2
48851,86439,702
48852,109998,23551
48853,75075,06a6c7b9ebc3a730c2be8b8bf6003a9f
48854,82706,19873
48855,81882,2238
48856,73547,0515de11b94b101dbeb3c99930cd1956
48857,87314,27355
48858,76895,24797
48859,88163,47607
48860,86441,11957
48861,75079,4766
48862,80384,2511
48863,80384,4382
48864,100732,8994
48865,79284,43324
48866,84920,2511
48867,87315,9bec308c03add01ae030e43ea81ce31c
48868,82707,4067
48869,86447,19271
48870,82711,13316
48871,75087,28626
48872,85745,16832
48873,88165,11465
48874,73550,4638
48875,87317,46720
48876,75088,26799
48877,76898,41777
48878,73553,6423
48879,86450,46826
48880,75089,4fc104ef627657bb354912c3f3a6da8f
48881,81984,0c607ec0c14546289898ee30dd436dc0
48882,88169,80208c38cb22b8122ca6336d6fdb30e2
48883,73554,28777
48884,86456,6904
48885,76903,17899
48886,73555,6423
48887,79291,1077
48888,72487,10815
48889,88173,13088
48890,88173,8f7c9d332d50a9bc216ec72447e99f3e
48891,75093,9233489e299eaf9ca11c29b4593bec2d
48892,86459,6905
48893,76905,26246
48894,72489,4386
48895,86464,33083
48896,81895,44532
48897,72490,8242
48898,73557,6423
48899,76908,29143
48900,74350,6216
48901,72492,31985
48902,76909,41779
48903,83561,4542
48904,88177,8740
48905,74351,6216
48906,73561,28777
48907,76910,29143
48908,86470,768d65d5a3e742cb6cd0ccd6d21cb443
48909,76911,4097
48910,74352,6216
48911,83563,ec31062b6d22fc294eeaf12d984d4cb6
48912,75105,41193
48913,76912,4097
48914,74353,6216
48915,73565,40563
48916,81121,44117
48917,87343,31863
48918,87343,664e6b66d13c0d0d414f4ee1b155a999
48919,72497,31863
48920,72497,39967
48921,76913,18424
48922,74354,6216
48923,87344,47219
48924,81122,8092
48925,75109,41195
48926,76914,4097
48927,88189,6358
48928,87345,6921
48929,74355,10143
48930,81123,44117
48931,72523,31863
48932,72523,465806d3fda1018e8abb5db3eef4189a
48933,79300,06733e2483fde1a477a0b1f3040f0f38
48934,86475,3036
48935,73572,40565
48936,76915,b493f9396cb5797d97bb68827becc174
48937,88191,46119
48938,81124,44120
48939,81905,3ae464f46803b8638065bebcb3871ae8
48940,74360,2333
48941,72527,72288d1388bf3656c4b7d98a7064d407
48942,73573,4366
48943,74361,15906
48944,72534,40014
48945,76916,21989
48946,77517,42067
48947,77515,42067
48948,77516,42067
48949,79843,291
48950,81126,8092
48951,76917,18424
48952,87354,5646
48953,74362,660
48954,79844,11759
48955,73575,2511
48956,76918,5299
48957,80403,fd21667e5a57bababdf484d014fccd84
48958,87355,43357
48959,76131,41524
48960,79845,43563
48961,87356,253
48962,87356,398
48963,74364,9826
48964,81128,d5897cdc9d5100b6a9178317b0298479
48965,74365,426f2d99393c8f2b6f3761c82b50f586
48966,79847,4638
48967,73579,4366
48968,81130,acf7576a3d7ae5b487b554455191d496
48969,74366,761
48970,107880,660
48971,73582,4175
48972,84144,7508f849f9ec430aaceaf5c355fb731b
48973,81131,9259
48974,87361,47235
48975,79860,28440
48976,84145,6080
48977,84146,10531
48978,88208,19355
48979,88492,19355
48980,89862,32297
48981,73585,1015
48982,84147,45493
48983,81135,44035
48984,88209,41353
48985,81142,485
48986,84148,aac47439029c63d5e0295bc5fdacb558
48987,87368,47235
48988,76146,36147
48989,81148,1113
48990,81143,1113
48991,87369,759
48992,91594,5877
48993,84149,5877
48994,76147,31863
48995,76147,33758
48996,81146,23636
48997,84928,45833
48998,73594,2333
48999,87371,13254
49000,84151,6358
49001,73595,2333
49002,81150,11270
49003,85754,702
49004,84930,45834
49005,87372,20942
49006,80417,7345194f1076a023e1cb9dc8cab89839
49007,73597,2333
49008,88223,688
49009,84154,3664
49010,100205,271
49011,84932,35396
49012,80418,7535
49013,84934,20586
49014,110006,23551
49015,85759,702
49016,73603,4614
49017,76165,23974
49018,85760,19417
49019,84938,31863
49020,76167,23974
49021,85761,702
49022,84161,445
49023,76171,23974
49024,76177,23974
49025,85763,31867
49026,88231,47701
49027,76178,23974
49028,85764,e4870a025f67f67a62b07a97406954a0
49029,75111,41198
49030,73614,22608
49031,84165,45498
49032,73615,40589
49033,84166,8600
49034,84946,af01b15063f08f1394fe60f63a742ace
49035,84168,8600
49036,84170,19313
49037,88237,11465
49038,76188,22118
49039,76919,5299
49040,82741,30943
49041,88238,19355
49042,76190,04a9e9c16eb216630e501e7e7157180d
49043,84171,1002
49044,84950,28380
49045,82744,30943
49046,76920,3949
49047,97400,3949
49048,76192,19701
49049,84172,4186
49050,84955,35258
49051,76195,41545
49052,76922,3949
49053,88242,19355
49054,88478,19355
49055,75212,41206
49056,76196,411
49057,76923,11897
49058,84958,9647
49059,84174,7803
49060,74367,4766
49061,76924,5868
49062,84175,8765
49063,76198,41542
49064,82755,13226
49065,84959,9647
49066,79861,98220cf51db3fc4584a87e85379d0c3b
49067,74369,15906
49068,88244,29909
49069,84960,807
49070,82756,37394
49071,76927,11897
49072,88245,8588
49073,88245,94e7770beeaf9c9ea5084a776f7318c1
49074,74370,2333
49075,74371,2333
49076,84962,45854
49077,82759,37394
49078,88248,32250
49079,79870,43584
49080,74372,2333
49081,83584,3388
49082,76204,53ce2d6094414e48d7c27b9b98e4619c
49083,95749,4832
49084,82761,37394
49085,83585,3664
49086,75236,6833
49087,84967,353
49088,79873,35400
49089,84968,45786
49090,74376,31072
49091,75239,3001
49092,74377,761
49093,79319,297
49094,75240,41218
49095,74379,31072
49096,84970,2768
49097,74380,fb99dd8bc37bd552ef4d41cb18b41b3c
49098,76214,4b5b1a51cfa9d87e10f83717ba6a42f1
49099,80451,239
49100,75241,41220
49101,81159,33964
49102,84974,22078
49103,84975,7027
49104,84188,45506
49105,76217,7fc785e8dabe852bef96820a7133d943
49106,74389,660
49107,80457,10469
49108,85767,3183
49109,83597,2650
49110,81164,11498
49111,80458,29457
49112,73618,27756
49113,73620,27756
49114,73858,1027
49115,85768,4133
49116,85768,15743
49117,84192,8994
49118,84620,3882
49119,104759,56184
49120,108718,214
49121,99875,07810a3395622f7bd61b3c07756022e6
49122,110054,e3c67baa525467ba6fd66781bdf9eb77
49123,76223,41562
49124,81165,33964
49125,80461,6744
49126,84985,25170
49127,75252,4290
49128,84193,45506
49129,85771,6816
49130,84987,23471
49131,75253,41229
49132,80464,7100
49133,84988,4578
49134,73624,5006
49135,84201,5448
49136,85773,27399fec45dc4e6b2b6a74a772205ea8
49137,73627,40594
49138,76226,8239
49139,84207,45506
49140,80467,31863
49141,80467,10235
49142,76227,6010
49143,77560,24581
49144,76228,1154
49145,85777,3031
49146,87396,32355
49147,81915,161
49148,73630,3058
49149,75259,6623
49150,81180,5177
49151,76229,32803
49152,89341,48316
49153,84210,45506
49154,75261,6623
49155,76928,10249
49156,81181,5177
49157,76230,5448
49158,80470,13540
49159,84211,41163
49160,75262,1107
49161,81182,44134
49162,76929,23248
49163,80471,09abe44cb7ea225a16b6539fdb73fb58
49164,76231,11090
49165,84994,45814
49166,81184,8533
49167,85783,34233
49168,80472,3942
49169,76232,2832fe62fb601737bd78ef0aa3e0e02b
49170,76933,23248
49171,73637,52e004697a14b85ee28337b037372dd2
49172,88252,3024
49173,87411,31863
49174,87411,32242
49175,75267,14179
49176,77568,37607
49177,80473,3169
49178,81922,44544
49179,76934,23248
49180,84225,3472
49181,88253,18996
49182,81195,43995
49183,85785,11510
49184,75268,7535
49185,76935,23248
49186,80474,31863
49187,80474,13494
49188,73642,5006
49189,88255,4957
49190,75270,29932
49191,76938,29827
49192,85787,3480
49193,73643,5109
49194,87416,8792
49195,76236,41564
49196,88256,47713
49197,81197,7ba9fd8a1321704d7820eaed80543abe
49198,80476,12477
49199,75271,3219
49200,82768,41353
49201,88257,47714
49202,73644,a57588bf88824fc744bf63cf08806a52
49203,87420,185
49204,80477,19184
49205,75272,08c8dd76a88c8e33ba24b33a82e78f2c
49206,82769,44115
49207,81199,22719
49208,80478,7767
49209,79880,35400
49210,75273,4330
49211,73645,5184
49212,76940,23248
49213,87421,32240
49214,85003,3c9cecb756d865160a8de6bbe9b4910a
49215,85790,5168
49216,82770,11586
49217,81201,21ddfc92d74a4e139870a1d4dff9e997
49218,85004,41914
49219,76941,26246
49220,105373,2333
49221,80479,21521
49222,82771,d412bb66d0381955a85e25fc2b868d80
49223,80480,8fe6e02727ee36e49ae4d38854afcb21
49224,87427,bdf9c31801f671b0501e4df830ad5d65
49225,76942,23248
49226,85792,18534
49227,85005,a81eb0b4ebe9b6f54e4322d4f4633564
49228,74424,19025
49229,72607,03e98cf7d34a8d9c3c68db3ade344f92
49230,80481,2b52a622bc4f59747d852378df2d329c
49231,76943,189
49232,85006,45814
49233,73649,4767
49234,80482,752
49235,82775,353
49236,73651,19321
49237,86481,4150
49238,74428,775
49239,80483,5411
49240,85008,24424
49241,73653,195
49242,86482,35309
49243,75298,0890dacc6a38a241002218fe055e89fb
49244,112221,2630
49245,88363,47791
49246,99316,4008
49247,87437,954
49248,115763,39908
49249,80484,43836
49250,80488,4868
49251,85798,4244
49252,83622,3388
49253,76250,33758
49254,75302,13460
49255,73657,4229
49256,80495,4035
49257,73658,f8f4416eae9ffd3dc389a20a831ab653
49258,85801,31775
49259,94039,33747
49260,75303,10003
49261,80496,28268
49262,73659,6201
49263,83629,11796
49264,87464,2347
49265,87465,d7f90b9275d7e534aa4de84b78184d5d
49266,85803,c4136773d0631243552a4113cfd86bde
49267,83631,45290
49268,74444,19787
49269,74445,19787
49270,74439,de69569f7068e1d536307d730c7866e2
49271,122066,19787
49272,122067,19787
49273,122068,19787
49274,87476,82f68d24104a9dbe243c4ae7d3de5b22
49275,85806,4806
49276,80507,538
49277,73663,824c23020a2c09187f087df92e0662c0
49278,85807,46379
49279,74442,40928
49280,73664,3058
49281,80508,538
49282,85808,3664
49283,79912,30954
49284,83635,45232
49285,80509,538
49286,80510,538
49287,84227,30948
49288,89628,835b5fc29645a1bf467a7a0d34ae4792
49289,74448,16970
49290,80511,538
49291,83638,45295
49292,74450,28441
49293,84230,6732
49294,73669,a6c8d94de96fbaa65f5d1ed624d57ad8
49295,76944,1026
49296,87943,35824
49297,83639,18876
49298,74454,5352
49299,80514,445
49300,76945,3949
49301,85813,46384
49302,84232,35528
49303,81966,3549
49304,79919,4465
49305,80515,445
49306,88259,6875
49307,84233,14994
49308,74458,33779
49309,80516,20063
49310,73673,4175
49311,81967,6013
49312,76948,3949
49313,84234,7fd57d85be3159c5a7343e43e715c5da
49314,81203,cc922e77e2fb4e5fd9ae62a5ae07775d
49315,80518,1143
49316,76949,23248
49317,88262,10148
49318,88262,10149
49319,84237,10281
49320,81204,967779d654561f7d3616ae63597ad242
49321,83646,45304
49322,80522,43848
49323,76950,37608
49324,85817,10244
49325,81206,44151
49326,76951,23248
49327,73677,3155
49328,81971,5177
49329,80523,43848
49330,81207,23505
49331,82776,353
49332,76952,23248
49333,74463,8735
49334,83651,45232
49335,87490,660
49336,73678,30920
49337,72690,39773
49338,76953,23248
49339,80527,43851
49340,76954,23248
49341,86485,46844
49342,85010,45814
49343,76956,23248
49344,80528,43851
49345,85011,45814
49346,80530,43855
49347,73684,19203
49348,76957,23248
49349,83655,45308
49350,73685,40624
49351,84249,1a2dd908bfb6be40b19063759b27b2b7
49352,88269,8769
49353,88270,8769
49354,82783,3031
49355,76958,23248
49356,101621,47856
49357,80531,43851
49358,87497,47323
49359,88451,47854
49360,86490,53266
49361,76959,23248
49362,81978,35003
49363,86491,19271
49364,76960,16706
49365,81979,13386
49366,87499,14742
49367,88274,2212
49368,81980,1b2230e9adb641105f5164c17c6d6456
49369,75306,2227
49370,76961,8228
49371,83660,3169
49372,81981,31863
49373,81981,78316e25e06a3a07fc932b0da13507a6
49374,88275,7309
49375,79244,23052
49376,76962,23052
49377,81982,30336
49378,76964,41801
49379,88276,19265
49380,76965,8600
49381,81986,10913
49382,76966,6098
49383,76967,3393
49384,81989,28380
49385,88279,47731
49386,80543,3781
49387,84265,6524
49388,76969,41452
49389,88280,8454
49390,81991,8415
49391,75320,5187
49392,81992,17894
49393,76970,41802
49394,81993,f4ae6c8e36a629883203f06a06bbf97d
49395,83667,17757
49396,76971,51590
49397,79399,4140
49398,83669,607
49399,76282,25344
49400,86503,45669
49401,76973,41804
49402,79943,26798
49403,76974,8032
49404,76975,41808
49405,75326,6927
49406,83673,7802
49407,86815,9927
49408,76976,820bb6c3db8d321db14fabdeffeadbda
49409,76289,2749
49410,82000,4539
49411,12336,2889
49412,74467,28198
49413,76977,7761
49414,76291,4035
49415,76292,4035
49416,81213,973
49417,82003,44585
49418,83675,8add9084c4222c9270e4140a214d2f10
49419,76978,873cbd759831e02daee725e158de2c9c
49420,74468,25346
49421,121780,70631
49422,75331,a86452eaca21ef148fd63d47ee3ac67b
49423,82004,3656fa5502d267d7d894e7ce5796acb3
49424,76980,35741
49425,74469,466
49426,82838,4386
49427,79408,3110
49428,76294,4799
49429,76295,4799
49430,85826,46392
49431,76981,41811
49432,81216,13306
49433,72721,6d812a0591392a102df8a3ab8673df09
49434,84478,26993
49435,82842,44970
49436,76983,41813
49437,87562,5899
49438,81217,17899
49439,76297,4799
49440,76298,4799
49441,82843,40958
49442,76986,16574
49443,87564,5899
49444,79415,719
49445,83680,9239
49446,74472,16808
49447,82010,3031
49448,82844,44972
49449,76987,41817
49450,86515,15038
49451,81222,3690
49452,83681,2686
49453,73691,3154
49454,73691,3155
49455,82848,44977
49456,76988,41819
49457,74474,775
49458,82014,8509
49459,73693,4366
49460,82860,90bc57108ce2975ca07c84b88a6141ee
49461,76989,8411
49462,81223,2765
49463,74475,466
49464,87569,5899
49465,76990,718
49466,82861,4424
49467,76309,759
49468,82017,44595
49469,74476,660
49470,81227,43842
49471,87572,5899
49472,76991,17589
49473,74477,7648
49474,86520,6202
49475,75347,24139
49476,75347,1247287e7be62666b1c87cd7116114d1
49477,73698,6201
49478,76993,41824
49479,73701,40628
49480,81231,5439
49481,76994,8411
49482,86527,46858
49483,73702,3154
49484,73702,3155
49485,74479,466
49486,87577,47353
49487,76317,759
49488,74480,2333
49489,72754,40164
49490,79426,3411
49491,73703,40628
49492,87587,15582
49493,81238,1078
49494,101104,19287
49495,83693,4330
49496,100209,2607
49497,73704,4441
49498,72755,40164
49499,87588,47353
49500,83694,45318
49501,79428,16632
49502,72756,40164
49503,82882,5090
49504,76320,4799
49505,76321,4799
49506,86532,6239
49507,76998,31863
49508,76998,14745
49509,76322,2749
49510,72757,40164
49511,83696,22297
49512,73706,4766
49513,81242,44166
49514,72758,40164
49515,83697,4330
49516,76323,759
49517,86540,46866
49518,83698,45322
49519,72759,40164
49520,76325,39238
49521,87594,47353
49522,85059,989f49ef876f54b87e83d56e1fca68ba
49523,86541,31863
49524,72760,40164
49525,76328,39238
49526,86542,23290
49527,83700,16064
49528,87596,47373
49529,81247,11352
49530,86544,6202
49531,83702,181
49532,87600,47377
49533,87600,47378
49534,76331,759
49535,86552,13690
49536,81250,fa11401135ca6be68c235839a546d701
49537,117779,43214
49538,83703,468bc044e30305d74f43d11995e99943
49539,87601,37798
49540,76332,759
49541,81252,3870
49542,77012,4397
49543,104567,2532
49544,85070,2532
49545,83704,4412
49546,87602,20435
49547,86557,6645
49548,77014,4d0c59295b03a5cc933410f3edc4562a
49549,81253,9732
49550,85071,13511
49551,83705,4412
49552,85827,46394
49553,87604,31863
49554,87604,47072
49555,86558,19209
49556,86558,21ac2d497c2901dc9908652aae87aff6
49557,77016,21456
49558,81255,1113
49559,85828,2306
49560,85072,702
49561,80558,8fd98647cfb8e46426a872adddb89c81
49562,83706,4412
49563,87605,47381
49564,86559,25386
49565,85073,702
49566,80560,19213
49567,85829,3480
49568,81258,6098
49569,81972,534
49570,87606,47384
49571,83708,4412
49572,84287,45552
49573,86560,21466
49574,88298,47658
49575,85074,702
49576,80561,4553
49577,83709,4412
49578,86562,20586
49579,81259,6098
49580,73727,11359
49581,86563,6239
49582,81260,6098
49583,84291,33731
49584,87609,47386
49585,88300,47746
49586,88300,47745
49587,73728,3409
49588,80564,3024
49589,86564,12706
49590,83711,4412
49591,77022,24121
49592,79446,3749
49593,96825,244f17e4dc1b4ef739718722f0d42d41
49594,85833,1015
49595,79447,10200
49596,87614,11354
49597,77642,39477
49598,86568,46859
49599,73732,33200
49600,77030,253
49601,87615,47381
49602,87615,47393
49603,86569,6239
49604,83714,4412
49605,88304,12191
49606,79449,28349
49607,87616,22123
49608,73734,24297
49609,85080,26452
49610,77033,1154
49611,96923,5510
49612,86572,11651
49613,85084,31863
49614,85084,369fa43484d594239c8002e94e020a87
49615,87618,9787
49616,83716,4412
49617,77034,15207
49618,79453,17362
49619,85085,37613
49620,85842,196
49621,77037,674
49622,85086,45814
49623,87620,8349
49624,83719,4412
49625,79455,33560
49626,106907,29827
49627,86574,4578
49628,101926,55030
49629,115613,2677
49630,74481,31072
49631,88309,5899
49632,83721,8533
49633,85847,2393
49634,74483,466
49635,86575,18869
49636,87621,30482
49637,77040,41850
49638,79457,10200
49639,83722,45330
49640,87622,4381
49641,87646,19412
49642,87646,47406
49643,87645,8841
49644,74484,4614
49645,85091,45814
49646,83724,3241
49647,74485,4614
49648,87623,8349
49649,77043,3747
49650,85854,11908
49651,87624,37798
49652,82028,23067
49653,85855,8276
49654,85855,27733
49655,87625,47386
49656,79460,27117
49657,83726,8533
49658,74487,40946
49659,80580,569
49660,87626,2317
49661,83727,8533
49662,72761,40164
49663,85096,4325732b659ee4e03ecdf822e98f958e
49664,77655,910
49665,88316,47752
49666,87627,37530
49667,85857,6904
49668,85097,45814
49669,74494,17717
49670,82895,8430
49671,79463,6862
49672,85858,29763
49673,87663,32250
49674,87628,32250
49675,107500,32250
49676,77657,8271
49677,74496,660
49678,85098,45814
49679,72763,40164
49680,86584,33814
49681,80584,4680
49682,82897,5308
49683,85859,29763
49684,87630,47375
49685,77051,18538
49686,88319,47754
49687,86588,41804
49688,82898,13656
49689,117227,15457
49690,83730,3241
49691,72764,40164
49692,76337,39238
49693,85100,45814
49694,87632,47375
49695,80588,8334
49696,72766,40164
49697,77053,6fecc46cffb8fd2ff952df8a0b2b6550
49698,79468,6104
49699,82899,13656
49700,117223,15457
49701,86589,41804
49702,88320,47757
49703,85864,31470
49704,76339,759
49705,87633,32250
49706,74499,527
49707,77054,dc75ca31bfc0abf2312cca8bc91ff27b
49708,88322,47762
49709,82900,13656
49710,86590,41804
49711,72768,40164
49712,85865,bb004d1089d74ca94c1d2b37aed0e0c0
49713,76342,2749
49714,79471,21896
49715,83732,8533
49716,85102,1d723927682423cc9988472a49ebf75a
49717,74500,527
49718,79472,29824
49719,88297,29824
49720,85867,4282
49721,82901,5308
49722,86591,41804
49723,83733,8533
49724,88323,8319
49725,72769,40164
49726,73756,40643
49727,74501,40952
49728,77663,16644
49729,112242,575f1a9a57a3a16cc08525f207f8a1aa
49730,83734,23046
49731,72770,40164
49732,80597,43887
49733,86596,4678
49734,86596,46889
49735,82906,19253
49736,88324,32714
49737,84294,2452
49738,85105,e45a47cdf58a70c3abb7a68e7f6ba11e
49739,76344,759
49740,81262,6098
49741,85869,2430
49742,72771,40164
49743,86597,26656
49744,88325,47762
49745,82907,19253
49746,80598,3719
49747,73757,40643
49748,85106,6992
49749,74503,1158
49750,72775,40164
49751,79475,26892
49752,86600,32250
49753,80599,11
49754,77665,18403
49755,80797,34986
49756,76346,759
49757,79476,10220
49758,83737,45333
49759,80601,b2c0b72b5a10ff3a5323707ac7527456
49760,87647,3067
49761,74505,757
49762,73762,228
49763,83738,3241
49764,80602,5446
49765,87649,caf66adc92f39128e50a3c9b269915a3
49766,82930,19253
49767,85875,31470
49768,76354,22979
49769,80603,10013
49770,87651,15974
49771,82931,5308
49772,100698,6904
49773,76355,22979
49774,80604,5446
49775,77670,42119
49776,85111,45927
49777,85877,0004262ef5285e766aeb867fd7b92517
49778,74509,3946
49779,82935,39861
49780,87654,cae7bfd19db03bdb21409ab68c0c8778
49781,83740,3241
49782,79484,6270
49783,80605,10013
49784,85878,79646ac5ba664d7200b4204657bc24db
49785,87656,47386
49786,74510,4456
49787,80606,10013
49788,81283,6358
49789,74512,40958
49790,79488,43393
49791,80607,5446
49792,85114,4a34ca19573d2c8d7c677ee4d5b150ef
49793,77674,42121
49794,104932,2bb5ff0963c1a213b8e25762b6011777
49795,74513,40959
49796,80608,4456
49797,81292,44189
49798,85893,5421
49799,122327,353
49800,77679,16891
49801,83744,3241
49802,81294,35cf2f903ffc5271b0e1fc4e19b758dc
49803,73771,228
49804,79495,442
49805,83745,3241
49806,76370,7868348094a4ca32e4ffa371c76dca58
49807,85895,3280
49808,80610,889
49809,81295,8281
49810,87662,47420
49811,82052,38933
49812,87664,47422
49813,74518,660
49814,85119,45814
49815,80612,8795
49816,83747,3241
49817,81301,11498
49818,74520,40958
49819,85120,11177
49820,87665,30482
49821,80614,26401
49822,81302,11498
49823,82054,44611
49824,73775,17667
49825,79499,11443
49826,87668,47424
49827,83750,3241
49828,82055,28161
49829,75367,7223
49830,79500,15722
49831,114787,37613
49832,85123,45931
49833,88342,44115
49834,77685,4495
49835,87669,47375
49836,83751,3241
49837,79501,15722
49838,85124,9420
49839,83752,3241
49840,85125,11177
49841,85126,43605
49842,88346,47781
49843,76396,27486
49844,84548,30860
49845,77690,42125
49846,76397,27486
49847,79019,931
49848,76398,15306
49849,76399,41590
49850,75394,7507
49851,88355,11965
49852,84308,45569
49853,72781,40164
49854,75399,2991
49855,76401,21089
49856,77062,17926
49857,76403,41594
49858,87690,24726
49859,77065,17926
49860,86603,4678
49861,86603,34928
49862,88358,7263
49863,76404,41595
49864,75401,16769
49865,77066,17926
49866,77070,17926
49867,76405,984
49868,85136,11177
49869,87693,1068
49870,87693,1069
49871,86613,46903
49872,76407,15038
49873,77073,5903
49874,76408,24998
49875,77074,2681
49876,75405,41283
49877,85139,11177
49878,86616,46904
49879,77075,3048
49880,76411,7470
49881,75406,772
49882,87696,27174
49883,87696,31863
49884,85140,43735
49885,76414,29977
49886,75407,6583
49887,87699,8ae6f2baaa95a2bc2953e6b0619c1d6f
49888,98105,3041
49889,92659,2339
49890,77077,41867
49891,79524,34062
49892,117924,16219
49893,76415,10947
49894,86618,46908
49895,86618,46909
49896,76416,35058
49897,77079,41869
49898,79529,27328
49899,76417,10377
49900,85144,28380
49901,77081,4553
49902,79532,9092
49903,85146,45826
49904,87708,31930
49905,77084,41871
49906,76419,597
49907,87709,21661
49908,79537,6808
49909,76420,3726
49910,87710,31930
49911,77088,2834
49912,86624,46916
49913,86624,46917
49914,79539,38549
49915,86628,32250
49916,79540,20788
49917,76426,3497
49918,79542,8758
49919,85153,29990
49920,87715,702
49921,85155,ddfcd0ea452b462439aa72d56d975a5d
49922,79543,8758
49923,76430,3969
49924,81303,11498
49925,80618,44069
49926,76433,33779
49927,81304,473
49928,77093,398
49929,81307,445
49930,80619,23350
49931,76434,33779
49932,86635,5322
49933,77094,2834
49934,80620,9303
49935,81308,4033
49936,86637,46914
49937,82057,8899
49938,80624,90592e005d1a71a06741a938c311267b
49939,81309,4033
49940,76437,17439
49941,95709,4646
49942,121878,4720
49943,73779,2474
49944,82957,13656
49945,86638,46925
49946,83754,8533
49947,81310,13014
49948,80626,30860
49949,104951,1154
49950,79548,4578
49951,73780,228
49952,76440,1ee8faa2b9e24b32b549530c807b22c7
49953,77098,5188
49954,82958,30860
49955,83755,3241
49956,75428,4692
49957,81312,445
49958,80627,16443
49959,82959,31930
49960,77103,38339
49961,73781,228
49962,79550,6d7a927dd79f36345cec38c71dbf39c7
49963,80628,8007
49964,75436,2476
49965,82960,5308
49966,76449,12286
49967,77104,38339
49968,85165,45779
49969,79551,2aa232db3052d09cf07f1c43c0738ed3
49970,87732,47454
49971,77106,38339
49972,73783,40661
49973,82962,227
49974,75437,19701
49975,81235,1801858399788ef29d2b81c037433784
49976,106409,53393
49977,76452,33615
49978,112836,12789
49979,77107,9140
49980,77107,3842
49981,80630,31863
49982,80630,16266
49983,87744,4133
49984,76454,15108
49985,98228,13716
49986,120051,5453
49987,72785,40164
49988,80632,12199
49989,87747,ebe0afa88139bed4cfcdf5b086d3cd39
49990,76457,15108
49991,82967,32215
49992,100106,6282
49993,87733,47455
49994,101664,55030
49995,79555,943
49996,75441,3679
49997,72787,40164
49998,82972,45018
49999,72790,40164
50000,79557,943
50001,82976,45018
50002,84316,3d3d3ab67f8b14cd440e0c9132912bcb
50003,72800,40164
50004,87761,13395
50005,75445,17257
50006,84318,21029
50007,72801,40164
50008,79559,943
50009,75446,8072c01b5145246c2e215ae226a1b343
50010,84322,45579
50011,82072,29585
50012,88366,10059
50013,72802,40164
50014,84323,4330
50015,73794,18423
50016,72807,40164
50017,84324,25360
50018,73795,1143
50019,79562,970
50020,72812,40164
50021,75450,786
50022,84325,45583
50023,73796,2650
50024,76466,41593
50025,95741,50476
50026,73797,40669
50027,76468,4810b1d02650de49e7ca383cf3b0603a
50028,72814,40164
50029,82076,25491
50030,82076,31863
50031,88375,47797
50032,72815,40164
50033,76469,24119
50034,73798,12970
50035,79565,25126
50036,72837,40164
50037,84334,45589
50038,76470,9940
50039,79566,21466
50040,73799,31863
50041,73799,b3bb7a59701902fedeced6d34386da3f
50042,75456,41313
50043,72840,40164
50044,73800,15224
50045,85904,46443
50046,75457,41315
50047,85905,46445
50048,84336,45590
50049,88378,9232
50050,72841,40164
50051,83008,606
50052,75458,41313
50053,72842,40164
50054,85906,46446
50055,83009,4386
50056,88381,41281
50057,88381,36031
50058,75459,41313
50059,84338,26583
50060,72843,40164
50061,86577,2504
50062,85908,30835
50063,88383,33597
50064,85910,46449
50065,85909,46448
50066,72844,40164
50067,75460,25559
50068,83014,15804
